Copy,515547.853,0.00026,0.00027,0.00026,4,16777216,0.1875,cuda
Mul,512852.981,0.00026,0.00027,0.00026,4,16777216,0.1875,cuda
Add,529937.911,0.00038,0.00039,0.00038,4,16777216,0.1875,cuda
Triad,530569.165,0.00038,0.00038,0.00038,4,16777216,0.1875,cuda
Copy,524690.741,0.00051,0.00052,0.00051,4,33554432,0.375,cuda
Mul,523522.144,0.00051,0.00052,0.00052,4,33554432,0.375,cuda
Add,532985.801,0.00076,0.00077,0.00076,4,33554432,0.375,cuda
Triad,536141.759,0.00075,0.00076,0.00075,4,33554432,0.375,cuda
Copy,528135.550,0.00076,0.00077,0.00076,4,50331648,0.5625,cuda
Mul,526624.898,0.00076,0.00077,0.00077,4,50331648,0.5625,cuda
Add,538964.490,0.00112,0.00113,0.00112,4,50331648,0.5625,cuda
Triad,541551.845,0.00112,0.00112,0.00112,4,50331648,0.5625,cuda
Copy,529621.454,0.00101,0.00102,0.00102,4,67108864,0.75,cuda
Mul,528836.302,0.00102,0.00102,0.00102,4,67108864,0.75,cuda
Add,544631.917,0.00148,0.00148,0.00148,4,67108864,0.75,cuda
Triad,534893.589,0.00151,0.00151,0.00151,4,67108864,0.75,cuda
Copy,530913.636,0.00126,0.00127,0.00127,4,83886080,0.9375,cuda
Mul,530400.870,0.00127,0.00127,0.00127,4,83886080,0.9375,cuda
Add,543124.520,0.00185,0.00186,0.00186,4,83886080,0.9375,cuda
Triad,543384.865,0.00185,0.00186,0.00185,4,83886080,0.9375,cuda
Copy,531508.347,0.00152,0.00156,0.00152,4,100663296,1.125,cuda
Mul,530930.157,0.00152,0.00152,0.00152,4,100663296,1.125,cuda
Add,538986.374,0.00224,0.00225,0.00224,4,100663296,1.125,cuda
Triad,541190.575,0.00223,0.00224,0.00224,4,100663296,1.125,cuda
Copy,532576.821,0.00176,0.00178,0.00177,4,117440512,1.3125,cuda
Mul,531807.798,0.00177,0.00177,0.00177,4,117440512,1.3125,cuda
Add,543024.570,0.00260,0.00261,0.00260,4,117440512,1.3125,cuda
Triad,544519.071,0.00259,0.00265,0.00259,4,117440512,1.3125,cuda
Copy,532789.478,0.00202,0.00212,0.00202,4,134217728,1.5,cuda
Mul,531782.024,0.00202,0.00203,0.00202,4,134217728,1.5,cuda
Add,542798.452,0.00297,0.00298,0.00297,4,134217728,1.5,cuda
Triad,542934.769,0.00297,0.00298,0.00297,4,134217728,1.5,cuda
Copy,533284.397,0.00227,0.00228,0.00227,4,150994944,1.6875,cuda
Mul,532765.774,0.00227,0.00232,0.00227,4,150994944,1.6875,cuda
Add,544598.237,0.00333,0.00333,0.00333,4,150994944,1.6875,cuda
Triad,542526.855,0.00334,0.00335,0.00334,4,150994944,1.6875,cuda
Copy,533144.234,0.00252,0.00257,0.00252,4,167772160,1.875,cuda
Mul,532717.844,0.00252,0.00253,0.00252,4,167772160,1.875,cuda
Add,544654.239,0.00370,0.00374,0.00370,4,167772160,1.875,cuda
Triad,542715.743,0.00371,0.00379,0.00372,4,167772160,1.875,cuda
