Add,325140.970,0.00867,0.00925,0.00875,8,117440512,2.625,hc-stream
Triad,304644.155,0.00925,0.00988,0.00934,8,117440512,2.625,hc-stream
Copy,414539.562,0.00518,0.00534,0.00526,8,134217728,3,hc-stream
Mul,414087.379,0.00519,0.00533,0.00525,8,134217728,3,hc-stream
Add,266877.779,0.01207,0.01227,0.01218,8,134217728,3,hc-stream
Triad,282002.552,0.01142,0.01160,0.01150,8,134217728,3,hc-stream
Copy,406825.587,0.00594,0.00612,0.00599,8,150994944,3.375,hc-stream
Mul,407007.417,0.00594,0.00605,0.00599,8,150994944,3.375,hc-stream
Add,290944.542,0.01246,0.01269,0.01258,8,150994944,3.375,hc-stream
Triad,255112.553,0.01421,0.01443,0.01432,8,150994944,3.375,hc-stream
Copy,408653.256,0.00657,0.00670,0.00665,8,167772160,3.75,hc-stream
Mul,407768.848,0.00658,0.00669,0.00664,8,167772160,3.75,hc-stream
Add,283856.149,0.01419,0.01443,0.01431,8,167772160,3.75,hc-stream
Triad,254882.358,0.01580,0.01604,0.01592,8,167772160,3.75,hc-stream
Copy,425323.793,0.00095,0.00096,0.00096,4,50331648,0.5625,hc-stream
Mul,424947.188,0.00095,0.00096,0.00095,4,50331648,0.5625,hc-stream
Add,433565.229,0.00139,0.00141,0.00140,4,50331648,0.5625,hc-stream
Triad,433130.871,0.00139,0.00141,0.00140,4,50331648,0.5625,hc-stream
Copy,427816.949,0.00125,0.00128,0.00127,4,67108864,0.75,hc-stream
Mul,428055.040,0.00125,0.00128,0.00127,4,67108864,0.75,hc-stream
Add,434851.315,0.00185,0.00187,0.00186,4,67108864,0.75,hc-stream
Triad,434785.812,0.00185,0.00187,0.00186,4,67108864,0.75,hc-stream
Copy,430596.577,0.00156,0.00167,0.00158,4,83886080,0.9375,hc-stream
Mul,429442.311,0.00156,0.00159,0.00158,4,83886080,0.9375,hc-stream
Add,435995.882,0.00231,0.00233,0.00232,4,83886080,0.9375,hc-stream
Triad,434418.752,0.00232,0.00233,0.00232,4,83886080,0.9375,hc-stream
Copy,430066.711,0.00187,0.00206,0.00189,4,100663296,1.125,hc-stream
Mul,429266.185,0.00188,0.00191,0.00189,4,100663296,1.125,hc-stream
Add,436046.497,0.00277,0.00285,0.00279,4,100663296,1.125,hc-stream
Triad,435420.774,0.00277,0.00281,0.00278,4,100663296,1.125,hc-stream
Copy,432021.115,0.00217,0.00262,0.00221,4,117440512,1.3125,hc-stream
Mul,430969.216,0.00218,0.00222,0.00220,4,117440512,1.3125,hc-stream
Add,438213.455,0.00322,0.00337,0.00324,4,117440512,1.3125,hc-stream
Triad,437719.112,0.00322,0.00327,0.00324,4,117440512,1.3125,hc-stream
Copy,431903.295,0.00249,0.00252,0.00250,4,134217728,1.5,hc-stream
Mul,430512.394,0.00249,0.00253,0.00251,4,134217728,1.5,hc-stream
Add,436638.150,0.00369,0.00390,0.00370,4,134217728,1.5,hc-stream
Triad,436638.150,0.00369,0.00379,0.00370,4,134217728,1.5,hc-stream
Copy,430725.427,0.00280,0.00362,0.00285,4,150994944,1.6875,hc-stream
Mul,430789.788,0.00280,0.00359,0.00285,4,150994944,1.6875,hc-stream
Add,437004.875,0.00415,0.00530,0.00420,4,150994944,1.6875,hc-stream
Triad,437181.592,0.00414,0.00508,0.00419,4,150994944,1.6875,hc-stream
Copy,431835.273,0.00311,0.00398,0.00316,4,167772160,1.875,hc-stream
Mul,431806.098,0.00311,0.00388,0.00316,4,167772160,1.875,hc-stream
Add,437976.516,0.00460,0.00653,0.00468,4,167772160,1.875,hc-stream
Triad,438449.518,0.00459,0.00612,0.00467,4,167772160,1.875,hc-stream
Copy,407497.102,0.00033,0.00035,0.00033,4,16777216,0.1875,hc-stream
Mul,408709.440,0.00033,0.00035,0.00033,4,16777216,0.1875,hc-stream
Add,421005.663,0.00048,0.00050,0.00048,4,16777216,0.1875,hc-stream
Triad,421745.608,0.00048,0.00049,0.00048,4,16777216,0.1875,hc-stream
Copy,421067.960,0.00064,0.00066,0.00064,4,33554432,0.375,hc-stream
Mul,421668.538,0.00064,0.00065,0.00064,4,33554432,0.375,hc-stream
Add,429890.624,0.00094,0.00095,0.00094,4,33554432,0.375,hc-stream
Triad,430950.700,0.00093,0.00095,0.00094,4,33554432,0.375,hc-stream
Copy,412804.189,0.00358,0.00436,0.00362,4,184549376,2.0625,hc-stream
Mul,414382.003,0.00356,0.00431,0.00361,4,184549376,2.0625,hc-stream
Add,417722.957,0.00530,0.00763,0.00541,4,184549376,2.0625,hc-stream
Triad,417123.973,0.00531,0.00729,0.00540,4,184549376,2.0625,hc-stream
Copy,370696.632,0.00434,0.00496,0.00438,4,201326592,2.25,hc-stream
Mul,373942.618,0.00431,0.00484,0.00434,4,201326592,2.25,hc-stream
Add,382113.259,0.00632,0.00865,0.00644,4,201326592,2.25,hc-stream
Triad,381077.647,0.00634,0.00834,0.00644,4,201326592,2.25,hc-stream
Copy,339071.577,0.00515,0.00562,0.00520,4,218103808,2.4375,hc-stream
Mul,350443.844,0.00498,0.00551,0.00506,4,218103808,2.4375,hc-stream
Add,312420.329,0.00838,0.01010,0.00851,4,218103808,2.4375,hc-stream
Triad,311330.214,0.00841,0.00991,0.00851,4,218103808,2.4375,hc-stream
Copy,316766.301,0.00593,0.00624,0.00599,4,234881024,2.625,hc-stream
Mul,326107.808,0.00576,0.00607,0.00581,4,234881024,2.625,hc-stream
Add,268893.112,0.01048,0.01175,0.01062,4,234881024,2.625,hc-stream
Triad,269074.187,0.01048,0.01158,0.01060,4,234881024,2.625,hc-stream
Copy,300737.602,0.00669,0.00687,0.00673,4,251658240,2.8125,hc-stream
Mul,312690.355,0.00644,0.00663,0.00648,4,251658240,2.8125,hc-stream
Add,240137.790,0.01258,0.01321,0.01268,4,251658240,2.8125,hc-stream
Triad,240547.932,0.01255,0.01313,0.01269,4,251658240,2.8125,hc-stream
Copy,430145.044,0.00499,0.00514,0.00508,4,268435456,3,hc-stream
Mul,430379.869,0.00499,0.00511,0.00508,4,268435456,3,hc-stream
Add,245700.090,0.01311,0.01337,0.01323,4,268435456,3,hc-stream
Triad,258599.993,0.01246,0.01270,0.01258,4,268435456,3,hc-stream
Copy,298030.518,0.00766,0.00778,0.00772,4,285212672,3.1875,hc-stream
Mul,299932.142,0.00761,0.00773,0.00767,4,285212672,3.1875,hc-stream
Add,233391.335,0.01466,0.01496,0.01482,4,285212672,3.1875,hc-stream
Triad,220118.270,0.01555,0.01584,0.01572,4,285212672,3.1875,hc-stream
Copy,295462.458,0.00818,0.00830,0.00824,4,301989888,3.375,hc-stream
Mul,297262.668,0.00813,0.00822,0.00817,4,301989888,3.375,hc-stream
Add,233318.994,0.01553,0.01580,0.01568,4,301989888,3.375,hc-stream
Triad,219397.724,0.01652,0.01683,0.01667,4,301989888,3.375,hc-stream
Copy,292511.358,0.00872,0.00880,0.00877,4,318767104,3.5625,hc-stream
Mul,296186.820,0.00861,0.00872,0.00867,4,318767104,3.5625,hc-stream
Add,226704.408,0.01687,0.01724,0.01703,4,318767104,3.5625,hc-stream
Triad,219529.492,0.01742,0.01772,0.01757,4,318767104,3.5625,hc-stream
Copy,290595.798,0.00924,0.00935,0.00930,4,335544320,3.75,hc-stream
Mul,293417.619,0.00915,0.00924,0.00918,4,335544320,3.75,hc-stream
Add,226854.609,0.01775,0.01806,0.01789,4,335544320,3.75,hc-stream
Triad,219278.125,0.01836,0.01864,0.01850,4,335544320,3.75,hc-stream
